filename,width,height,class,xmin,ymin,xmax,ymax
1st_Armoured_Div_28AWM_02547329.jpg,638,478,military tank,9,149,287,414
1st_Fighter_Wing_hosts_coalition_aerial_exercise_28329.jpg,4928,3280,military aircraft,212,2163,2483,2832
2-1-4.jpg,660,440,civilian car,16,12,642,407
2-Figure1-1(1).jpg,674,490,military helicopter,99,29,585,252
2-Figure2-1.jpg,542,410,military helicopter,84,219,534,374
2-image-Mil-Mi-10.jpg,600,400,military helicopter,104,31,405,349
2-t90s-tank.jpg,600,391,military tank,87,47,424,348
2002.210.018_1.jpg,3600,2102,civilian car,1625,1318,2165,1772
2006-ford-f-250.jpg,1800,1200,civilian car,189,329,1620,958
200px-Indian_Army_BMP-2.jpg,200,150,military tank,29,58,164,125
200px-Know_Your_Army_Jalandhar_2009-83.jpg,200,150,military truck,44,16,167,122
200px-Maruti_jeep.jpg,200,152,military truck,10,12,190,122
20110312-_1481193687.jpg,631,376,military truck,52,132,408,360
2011_moscow_victory_day_parade_360-31.jpg,780,489,military truck,37,102,757,405
2013-hyundai-elantra-mid-size-car-compact-car-timber-battens-bench-seating-top-view.jpg,640,480,civilian car,117,70,515,377
2014chilec130aircraft-1575947699.jpg,600,338,military aircraft,24,18,569,150
2015_Chevrolet_Tahoe_LT_5.3L_front_02_3.24.19.jpg,4789,2675,civilian car,224,159,4564,2259
2017-acura-rdx-car-2018-acura-rdx-sport-utility-vehicle-car-top-thumbnail.jpg,300,631,civilian car,28,29,268,583
2017-audi-s3-car-audi-a3-vehicle-car-top-thumb.jpg,310,635,civilian car,22,14,275,604
2017-hyundai-santa-fe-hyundai-creta-hyundai-motor-company-hyundai-veloster-suv-cars-top-view.jpg,800,440,civilian car,42,49,727,383
201705_top_hero2.ts.1706080507280000.jpg,1800,515,civilian car,795,213,1460,502
2017_10_17_34199_1508236973._large.jpg,768,515,military aircraft,93,33,719,488
2017_7largeimg12_Jul_2017_113852718.jpg,650,394,military helicopter,84,14,517,360
2018-04-13T105244Z_268828282_RC15E68E6900_RTRMADP_3_ROLLS-ROYCE-HLDG-ENGINESJPG.jpg,1920,1279,civilian aircraft,37,145,1721,893
2018-11-22T001336Z_196476397_RC1DFC23CB40_RTRMADP_3_BRAZIL-CRUZEX-1024x553.jpg,1024,553,military aircraft,15,175,999,537
2018-Chevrolet-Tahoe-side_12299_001_2400x1800_G1W.jpg,2400,1800,civilian car,49,398,2314,1366
20180620120049-600x338.jpg,600,338,military truck,28,95,579,279
2018_10largeimg16_Tuesday_2018_230118188.jpg,660,404,military truck,44,121,585,356
2018_10largeimg31_Oct_2018_160709996.jpg,650,394,military helicopter,217,153,556,294
2018_Toyota_Prius_Excel_VVT-i_CVT_1.8.jpg,3997,1808,civilian car,81,190,3877,1596
2019-03-20-06-10-38.jpg,3098,1953,military aircraft,104,423,2754,1412
2019-05-19-PSC_Tiger1-03.jpg,800,252,military tank,442,35,778,211
2019-06-03t115535z_1815254072_rc1762f85300_rtrmadp_3_india-military-plane.jpg,780,520,military aircraft,99,112,724,362
2019-09-04-mbda-showcases-tank-destroyer-vehicle-with-pgz-at-mspo-2019-c-mbda-2-1567707403.jpg,1706,1066,military tank,216,144,1475,897
2019-Ram-1500-December-2019-Picto-1200-x-515.jpg,2501,1074,civilian car,748,286,1807,944
2019-chrysler-bhp-pacifica-s-package.jpg,1440,472,civilian car,755,142,1308,418
20191211_191211-msap_rdax_375x213.jpg,375,213,military helicopter,132,3,350,102
201920Hyundai20Santa20Fe20Large-3148920720.jpg,720,535,civilian car,48,114,693,384
2019MNS050002_640_01.jpg,640,480,civilian car,27,67,569,385
2019_1largeimg23_Jan_2019_135130392.jpg,650,394,military tank,22,94,408,378
2019_honda_cr-v_f34_fe_510191_1280.jpg,1280,853,civilian car,205,297,1109,717
2019_ornament_profile_left_shop_2.jpg,700,700,military helicopter,93,246,660,463
2020-Kia-Telluride-exterior.jpg,2112,1584,civilian car,103,450,1896,1291
2020-chevrolet-corvette-from-above-1563387481.jpg,5792,7472,civilian car,910,777,4887,6027
2020-chrysler-hybrid-bhp-slider-poster.jpg,1440,472,civilian car,625,178,1153,415
2020-maxima-white-rear-in-tunnel-20tdipace101-d.jpg,3000,1300,civilian car,1230,208,2626,875
2020-mercedes-amg-cla35-101-1576122957.jpg,6720,4480,civilian car,2977,2077,5570,3402
2020-palisade-se-sierra-burgundy.jpg,1200,1325,civilian car,108,727,1005,1101
2020-toyota-sequoia-trd-pro-army-green-03-1575323454.jpg,3000,2109,civilian car,867,541,2608,1661
202000010582.jpg,1000,1000,civilian aircraft,40,392,971,613
2020_Acura_Homepage_Hero_RDX_Advance_S.jpg,549,309,civilian car,85,48,460,217
2020_Cadillac_XT6_FWD_CRO_1SC_H0Y_GAN_01.46b6df1f.jpg,1000,563,civilian car,334,156,666,438
20343034-7627303-image-a-39_1572377455551.jpg,962,628,military tank,332,39,854,504
215728369.jpg,1500,1121,military helicopter,328,89,951,823
21630549026.jpg,640,480,civilian car,66,157,580,371
2197-Panther-Action-Shot__66292.1533765540.jpg,1280,905,military tank,169,190,984,577
2198299_5a6d7830ad3f525fca7837e683c15191-692x360.jpg,692,360,military aircraft,32,98,629,269
22.jpg,3008,2000,civilian aircraft,327,419,2644,1146
22069620-0-image-a-2_1576006835173.jpg,308,185,military aircraft,93,65,275,136
220px-2.5_ton_28229.jpg,220,165,military truck,42,43,174,137
220px-Boeing_737-8_MAX_FIA16_Belyakov_28cropped29.jpg,220,147,civilian aircraft,47,19,158,122
220px-DAF_Military_Truck_YA-328.jpg,220,153,military truck,16,11,193,142
220px-IA_T-90_in_action.jpg,220,293,military tank,58,196,149,257
220px-R-4_AC_HNS1_3_300.jpg,220,174,military helicopter,48,35,177,152
220px-TWA_1940.jpg,220,165,civilian aircraft,55,46,195,140
22102050-7780765-image-a-30_1576070693763.jpg,634,332,military helicopter,105,76,563,244
222_580x.jpg,580,580,military tank,19,129,510,419
223272343(1).jpg,1500,1024,military helicopter,526,269,1252,656
223272412.jpg,1500,1120,military helicopter,475,258,1190,685
22588637-flying-commercial-airplane-against-blue-cloudy-sky-top-view-.jpg,1300,975,civilian aircraft,171,207,1039,778
229745584.jpg,450,320,civilian aircraft,149,31,368,268
22a8bd6ff5f0411abff92d10676356da_c0x0-1600x686.jpg,1600,686,civilian car,78,256,759,538
22eaaeea7c8d41702c48ddf4a14d2e49.jpg,752,423,military truck,47,37,660,381
230855230.jpg,450,373,civilian aircraft,163,57,362,282
233691253.jpg,450,444,civilian aircraft,157,27,361,226
235595341.jpg,450,265,civilian aircraft,11,33,200,228
23680025558_baa03fc748_b.jpg,750,563,military tank,109,146,696,511
236805511.jpg,1500,1120,civilian car,11,10,1035,817
240_F_172362031_Ep73zwOFiVZOLUj5NZZTmI35DBLnVuVa.jpg,427,240,military helicopter,161,55,272,220
240_F_216082978_eyLkCiE81f0E7WbFCkT5cdfgenLEw5QQ.jpg,427,240,military helicopter,194,77,245,135
24405335421_585728ede8_b.jpg,655,1024,military tank,11,14,622,933
248306-f-18-fighter-jet-military-plane-airplane-usa-68-748x561.jpg,748,561,military aircraft,49,119,661,373
24d8870e-d826-4cbb-8087-f6ff7e7c3429.jpg,400,300,civilian car,6,158,151,242
250573696.jpg,1500,1245,civilian aircraft,714,283,1188,720
25064948178_96616570e9_b.jpg,1024,768,military helicopter,139,45,1011,503
25184.jpg,800,600,military tank,167,94,702,413
255954469.jpg,1500,1120,military truck,1207,158,1496,794
25757167833_c85c97b422_b.jpg,1024,768,military helicopter,35,69,993,576
25plane.jpg,670,420,civilian aircraft,62,78,594,344
26-262848_tank-clipart-cartoon-tank-top-view.jpg,900,587,military tank,249,28,792,506
26-263085_t-14-armata-tank-top-view-png-clipart.jpg,900,407,military tank,148,62,801,326
2603121.jpg,640,480,military truck,3,15,542,458
261-2614354_car-vehicle-violet-purple-transportation-travel-cartoon-car.jpg,920,477,civilian car,77,41,830,407
268828006.jpg,450,296,civilian aircraft,70,114,417,214
2696054.jpg,1100,745,military helicopter,99,117,974,597
26bhishma01.jpg,670,384,military tank,138,170,436,341
26india3.jpg,670,503,military truck,200,150,567,380
26nJSG-TopView.jpg,720,720,military helicopter,240,10,466,709
27-274936_army-pencil-and-in-color-military-truck-png.jpg,920,405,military truck,42,30,821,367
275425_cdn_ncvresearchcar_cgi1bg_87184.jpg,480,270,civilian car,68,54,402,176
281eb17fac4c474a7309bddf4d5a004c.jpg,1302,960,military helicopter,26,456,1148,868
2848285941.jpg,900,593,military aircraft,245,3,899,413
289432024.jpg,1269,1620,military tank,151,749,1129,1389
28CB98BA00000578-0-image-a-7_1431900527861.jpg,1908,1146,military tank,73,38,1122,937
29174d68bcf3f432ec28bb18e0b170dd.jpg,540,675,military helicopter,106,497,467,611
292-2929802_cartoon-car-top-view.jpg,920,477,civilian car,54,41,821,414
29734-airbus-defence-reutersJPG.jpg,850,478,military aircraft,84,36,726,408
29906170001_5976474131001_5976475760001-vs.jpg,640,360,military aircraft,147,61,598,192
299328478.jpg,1500,1620,military helicopter,64,203,1418,1268
2M1Abrams.jpg,620,330,military tank,8,88,513,314
2a25ddfdfac41013a84a140140b5f9b3.jpg,480,360,military tank,90,105,346,246
2a3a538e8ed338492a170d234a569836.jpg,1280,800,military tank,252,206,1095,763
2a93d4da2566b97a92de5aa6dd16e189.jpg,1080,1920,military aircraft,82,358,944,1730
2bf2ff2936d879d2574398a6df56ba36.jpg,2560,2100,military tank,404,647,2213,1600
2efdcbc14b8849dbac287025a6824c7b_1598x686.jpg,1598,686,civilian car,828,154,1433,551
2fdcf2a7a2c1a5271d473dc141481524.jpg,600,407,military helicopter,63,73,533,339
2m5B7q-TopView.jpg,720,720,military helicopter,275,15,443,683
2viewf4u.jpg,382,556,military aircraft,27,29,326,375
3-6636-1550653369.jpg,680,407,military aircraft,55,32,604,350
3-Hyundai-Tucson-2.4-GDi-Maroon-586158-3.jpg,555,415,civilian car,66,73,499,347
3-cars-mini-1.jpg,1026,232,civilian car,600,16,921,208
3-helicopters-from-top-view-top-womens-premium-longsleeve-shirt.jpg,190,190,military helicopter,92,72,118,91
3-image-PzH-2000.jpg,600,400,military tank,101,108,524,320
3-timeline-.jpg,1026,580,military truck,131,6,882,561
300px-Ah-1cobra_1.jpg,300,236,military helicopter,22,31,226,141
300px-Aviamix2015-03_28cropped29.jpg,300,200,military aircraft,10,24,264,148
300px-Battle_of_Britain_Memorial_Flight_Members27_day_2018_MOD_45164718.jpg,300,226,military aircraft,42,35,251,138
300px-Bundesarchiv_Bild_101I-299-1805-162C_Nordfrankreich2C_Panzer_VI_28Tiger_I29.2.jpg,300,271,military tank,17,53,262,242
300px-Fokker_F27_Friendship_US_Army_Golden_Knight.jpg,299,218,military aircraft,13,36,265,149
300px-Stryker_ICV_front_q.jpg,300,238,military tank,7,62,266,217
30283072954_588b9dfe9d_b.jpg,1024,576,military tank,229,84,888,559
3042.jpg,572,800,civilian car,119,161,453,539
3050.jpg,300,300,civilian car,4,4,231,235
305px-Ariete_tank_of_the_Italian_Army.jpg,305,228,military tank,49,64,275,170
30877036151_1694fb10d8_n.jpg,297,320,military tank,54,88,263,291
309c2370489b1f5d91d608(1).jpg,640,360,military helicopter,158,43,533,158
30c4ff9064fb53104ce44aff09bb0c24.jpg,800,600,military truck,75,248,680,589
3169218494_3b4c15ea9b.jpg,500,354,military truck,226,101,499,350
319508578.jpg,450,470,military helicopter,137,102,309,333
3201927152525584413226.jpg,273,156,military aircraft,4,25,263,135
32284_1470310422.jpg,1200,694,civilian aircraft,13,119,1079,455
323664340.jpg,512,288,military helicopter,138,4,420,240
32409528825_9473524d2a_b.jpg,1024,768,military helicopter,234,143,855,623
3245_2.jpg,500,400,civilian car,14,5,445,362
3245_5.jpg,500,400,civilian car,9,7,445,357
328.jpg,468,281,military helicopter,35,76,395,246
3281061537_5188c9d97f_n.jpg,320,240,military truck,15,40,298,203
3281881026_31ce089d07_b.jpg,1024,576,military truck,45,144,925,516
33104cea755b444fcad6cadf5eee2d13.jpg,860,645,military tank,185,13,672,585
333bb389-5556-41f9-8a12-777c263e97b6-XXX_20190703_July4thPrep_MallDC_144JPG.jpg,4320,2875,military tank,1586,357,3870,2789
33416e2e-b09b-4a4c-ab09-65830ca1ae62.jpg,1000,1000,military truck,32,294,896,714
336487312.jpg,450,320,military tank,29,153,418,281
340px-GAZ-66_truckJPG.jpg,340,255,military truck,7,49,299,232
347PCS-Technik-Military-Tank-Building-Blocks-Model-Figures-Compatible-legoingly-Army-WW2-Soldier-Police-Weapon-Bricks.jpg,800,800,military tank,75,139,500,422
349-hainan-787_web.jpg,2200,1080,civilian aircraft,117,375,1974,922
350px-CH-148.jpg,350,263,military helicopter,2,92,312,175
352_1_Hawker_top_view.jpg,800,600,military aircraft,136,65,664,541
35439ffdea8c5f3dd1c3f7e81ccffa31.jpg,1200,814,civilian aircraft,38,181,1070,545
36192184400_557454da13_o.jpg,1260,840,military aircraft,59,21,1217,810
363-commercial-aircraft-of-Airbus-in-demand-at-Paris-Air-Show-2019-in-photo-A321neo-ProTourism-News.jpg,832,500,civilian aircraft,70,35,703,402
36822271634_bcac83c77a_b.jpg,750,563,military tank,147,115,632,503
37201967950-5a3404b5d9-o.jpg,2500,1875,military aircraft,7,295,2457,1401
3740025619_878df05cc3.jpg,500,334,military truck,189,42,495,256
375990-alexfas01.jpg,1280,800,military tank,75,60,1137,716
377301_cars-top-view-png.jpg,860,426,civilian car,13,9,765,383
377306_cars-top-view-png.jpg,920,1413,civilian car,63,853,826,1263
377312_cars-top-view-png.jpg,800,770,civilian car,394,34,554,379
377313_cars-top-view-png.jpg,2292,1512,civilian car,111,72,2016,1367
377318_cars-top-view-png.jpg,1920,1080,civilian car,121,199,1720,934
3784ccd58eb7e86fa6d6994a6e1a4dee-e1475028617319.jpg,1920,1080,civilian aircraft,72,217,1718,625
38006224001_b0ca057279_b.jpg,1024,768,military tank,35,126,928,550
384a4564-b964-45b4-8ffe-2ea1575ef6f2_16x9_788x442.jpg,786,442,military aircraft,14,26,460,359
3870784JPG.jpg,640,499,military tank,146,115,535,330
387px-HEMTT_M978A2_with_HEMAT_trailer.jpg,387,225,military truck,51,62,293,143
390c223bb61f50a47bc2fee3514923504dc449d4d16c0a04088f1aedeb60ec86.jpg,1505,1000,military tank,389,190,1334,781
3958985_0.jpg,630,630,military aircraft,227,184,414,310
39643588.jpg,800,830,military aircraft,80,70,686,716
39F3268D00000578-3892754-image-a-1_1478001078926.jpg,634,423,military tank,93,64,500,384
3A0A3130.jpg,5760,3840,military tank,95,499,3290,3212
3N9RrT-TopView.jpg,720,720,military aircraft,20,68,639,678
3XeNNMeIhplCPzD7iPw7HiYky3HEn5xAmxTX2jzi.jpg,629,889,military helicopter,37,229,563,433
3_img114419215535.jpg,500,300,military truck,44,57,431,264
3_img19419092943.jpg,500,300,military truck,326,6,498,297
3b7dad11236005.560f46bd8a54b.jpg,600,388,military tank,75,12,470,165
3c605a677d0a5e06082ffec2983baf48-scaled.jpg,2560,1707,military aircraft,1165,521,1515,710
3d-image-of-military-aircraft-top-front-and-side-vector-20835024.jpg,238,250,military aircraft,13,60,113,195
3d73ce784253dfea025ecd305fe8a53e.jpg,4276,2624,military helicopter,1293,926,2686,1777
3db34310869331.57816087a94b3.jpg,1778,1000,military truck,194,58,1530,878
3f949f29fc3b6634edcd4d23b104a38d.jpg,1600,1173,military tank,148,176,1434,1022
3fb03b55fa5ea88a94ce9c22f4107fc9.jpg,600,338,military truck,20,9,518,323
3fe4e289078edd29945a31eb33ca34ea.jpg,1023,1024,military helicopter,121,264,910,549
3l-Globemaster-III.jpg,600,400,military aircraft,22,91,522,228
4-C-17-Globemaster.jpg,800,600,military aircraft,67,156,685,391
4-image-AW139M.jpg,600,400,military helicopter,34,19,487,320
4.jpg,980,500,military tank,40,110,850,472
400a18e0f076bc6426c17acd885adab9.jpg,580,387,civilian aircraft,133,157,470,257
400px-AH-1Z_Line_Drawing.svg.jpg,400,245,military helicopter,6,5,161,220
400px-MH-53J_Pave_Low_Line_Drawing.svg.jpg,400,200,military helicopter,5,5,187,197
40415580943_836f8e5eb7_c.jpg,800,640,military helicopter,201,257,766,534
40415583573_a871390af8_c.jpg,800,533,military helicopter,38,137,706,344
40415584463_a1c637af32_c.jpg,800,600,military helicopter,180,193,573,427
404277-P-ICB91-427.jpg,1088,726,military helicopter,127,86,617,525
408-4088116_helicopter-clipart-top-view-2d-helicopter.jpg,920,560,military helicopter,178,132,775,514
40a6159afa03d937a5a8e7de9614833d.jpg,1000,679,civilian aircraft,296,134,721,553
41721212-silver-suv-car-top-view.jpg,1300,744,civilian car,87,88,1137,671
41CBFDEnJeL._SX425_.jpg,425,330,military truck,27,40,381,292
41DJ9FTh1yL._SX425_.jpg,425,425,military truck,13,79,382,336
41w3Y1A.jpg,489,718,military aircraft,29,55,437,679
42121069.jpg,800,542,military helicopter,201,45,571,420
4241994-1556865621.jpg,1024,576,military tank,99,73,907,535
4290bde4c0de725bfccbd25d84931411.jpg,1000,561,military tank,64,69,901,452
430722_orig.jpg,1100,660,civilian aircraft,165,309,950,584
43337406_401.jpg,700,394,military aircraft,48,71,662,261
4352027930_2a17c37603_o.jpg,1025,726,military helicopter,454,43,1006,279
437-4371122_transparent-military-helicopter-png-top-view-helicopter-png.jpg,920,776,military helicopter,75,84,802,565
43985584.jpg,450,272,civilian aircraft,107,19,348,237
44007221.jpg,240,239,military truck,11,34,229,191
440px-Top_of_Bala_Hissar.jpg,440,248,military tank,91,73,331,197
44247-pakistan25252520super25252520league-20180322094007.jpg,918,506,military helicopter,8,219,413,431
44596496-Boeing-C-17.jpg,2048,1365,military aircraft,477,529,1530,826
44673787322_f4c75f155a.jpg,499,333,military truck,44,62,453,276
44b8486523985cb0b70763d7281fa6fe.jpg,1024,773,military tank,297,63,738,265
4504197a31325b7c241e2973b4e1278c.jpg,505,379,civilian car,51,95,439,269
456776d1290249175-shaktiman-ashok-stallion-my-4x4-motor-home-man.jpg,768,512,military truck,44,42,677,468
45724_1575251712.jpg,400,225,civilian aircraft,9,28,355,158
4582563_325.jpg,325,325,civilian aircraft,100,87,237,214
4606611-1539202280.jpg,1388,736,military tank,20,252,683,703
467a6c6b2a64d7360f72af5b467d72b5.jpg,419,438,military tank,57,7,353,150
47156662_303.jpg,700,394,military tank,158,153,485,324
472c822e025b2c86bdc5279d668e4e1b.jpg,564,913,military tank,28,333,502,576
4764bd9a321a5b44c964eb3c7a13219b.jpg,1200,814,civilian aircraft,173,217,1062,522
481593_5_.jpg,750,422,military tank,113,93,479,271
4847_tanks.jpg,300,259,military tank,174,79,266,207
48690229257_e62c41877d_h_0.jpg,1260,798,military tank,177,114,1149,622
48753733143_4ff4dd5967_b.jpg,1024,576,military aircraft,207,67,771,475
48905116372_c1b52b115a_b.jpg,1024,768,military truck,130,201,766,598
49214634d4f79cc53c5d157cc4139cd3d2d357d72492c3299679a4d16c1d4195.jpg,1500,878,military helicopter,80,91,1388,649
4BCC3A9C00000578-0-image-a-26_1525346050896.jpg,962,641,civilian aircraft,35,340,447,534
4EFFD150221842F28C8321C01E80A161.jpg,1280,720,military truck,104,67,1072,601
4Star2.jpg,459,459,military tank,148,165,394,347
4X4-Mine-Protected-Vehicle-MPV-med.jpg,660,430,military truck,26,77,554,404
4_3501181.jpg,350,350,military tank,11,86,306,329
4b4244_f36f3f9af70341c5917046449c882027mv2_d_2688_1792_s_2.jpg,2688,1792,military tank,408,256,2239,1348
4b6e8c0626de69eb91565c760e85b192--top-secret-chopper.jpg,236,309,military helicopter,63,33,202,169
4c6045e70408b0ac44d1d451754ced42.jpg,2048,1536,military tank,117,179,1824,1420
4c6d4db81124932a63fbf37ee2e7baae.jpg,474,632,military helicopter,149,19,318,586
4c9a8804b0334486533fc0d1cfc242a7.jpg,660,468,military truck,108,229,576,433
4d0aef67-37ed-4250-9741-867091f1c043.jpg,361,361,military truck,41,76,324,251
4e6d25cd-86e5-46a7-aa11-dca26ea5d2d2-Mohawk_by_St._Helens.jpg,1106,812,military aircraft,402,382,988,674
4e99e721aacd10cd87d1429828d80b6d.jpg,640,499,military truck,23,68,551,423
4efe4fa0da9cefcfdf03bfe384ba891e.jpg,1200,1113,military aircraft,128,92,915,1003
